prompt_id,prompt,gold_agents,gold_agent_count,source,source_record_id,source_model,source_timestamp,source_country,quality_score,label_source,status,notes
2912,Freedom planet characters + Naruto the Robot (with an army of robots) in Paranormal Activity (Lilac’s house. Paranormal Activity. all sleeping. No Naruto and robots sleeping. Naruto and robots reads !!! ATTENTION ALL ROBOTS!!! Keep your eyes open. Many anomalies have been found here. Make a report when you see anomalies.) Night 1 0:00-6:00,AnomalyDetectionAgent,1,wildchat_4.8m,4dcd0bf2585b665e7bf1f33a008d98f0,gpt-3.5-turbo-0613,2023-07-16 23:24:29,Russia,11.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1402,"wants to send a mail to the customer saying Could you please advise us with the IP which is configured in “REST Endpoint”, is it the IP of the Load balancer or the ECS? please make it the IP of any node of the owner VDC of the bucket. Also, please make sure that the Access key ID and the Secret Access Key are for the owner user.",APIDataFetchAgent,1,wildchat_4.8m,b5d5e0e4c6e9f581b466bd1237638566,gpt-3.5-turbo-0301,2023-05-10 10:43:16,Egypt,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1722,"According to Beyoncé, “if you like it then you should have put a ring on it. Do you agree? Does marriage still matter? Explain fully write as in human wriritn style, like one pharahsraph essay , give me like on title, and add like",ReportWriterAgent,1,wildchat_4.8m,18e83da901a85cfe5711d91fd17a80b2,gpt-4-0314,2023-05-16 22:15:22,Canada,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2626,column doesn't belong to table in vb.net how can I solve that ?,MetadataLookupAgent,1,wildchat_4.8m,fe2503b88ea0d65124ebb21de8719a0d,gpt-3.5-turbo-0301,2023-06-23 20:00:58,Egypt,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
251,"Write an essay response contrasting the attitude taken toward England in the following two historical U.S. documents –the 1620 “The Mayflower Compact” and an excerpt from the 1776 pamphlet called, “The Crisis-X: On the King of England’s Speech” by Thomas Paine. Remember Be sure to support your stance with adequate, relevant details from the texts.",TrendAnalysisAgent|ForecastAgent|ReportWriterAgent,3,wildchat_4.8m,f478454949cf261828b79e6c5fc46627,gpt-3.5-turbo-0301,2023-04-25 13:50:14,United States,13.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to3h; promo_score=1
1659,"Which of the below procedures (A, B or C) is better for detecting salient edges in the image? Select one of them and explain why. Do not give text book explanation keep it simple and short as if written by a student. A) Compute the image gradients and then smooth these gradients using the Gaussian filter; B) Smooth the image pixel values and then compute the image gradients; C) Filter the image using the gradient of the Gaussian filter.",SQLQueryAgent,1,wildchat_4.8m,b1eae02372cb202a74a9d512061b979d,gpt-3.5-turbo-0301,2023-05-02 08:07:08,Turkey,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1100,"paraphrase: I just finished training Ses on AlM. We talked deeply about all AlM features such as Marc Records, Citations, Dashboard... etc., and we talked in general about Nahla wa Nahil.",PlotGenerationAgent|ReportWriterAgent,2,wildchat_4.8m,4ff89777e9a9343dbe6befbb8cd249c2,gpt-3.5-turbo-0613,2023-09-11 08:10:15,Jordan,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
2974,The application of mathematical models is critical for researching and comprehending complicated systems such as human population grow. Various modelling tools and methods can provide insights into the dynamics of population increase and help researchers to forecast demographic changes under various situations. Traditional mathematical models have the disadvantage of oversimplifying or ignoring the complex interplay between various factors that drive population growth. This underscores the importance of developing new and innovative models capable of capturing these intricate connections. Introducing Turing’s model of reaction-diffusion instability proves itself crucial in modelling population growth as it provides a better understanding in the intricacies on how information-based societies affect and alter population sizes expand om this,ForecastAgent,1,wildchat_4.8m,faccd842285a64496f248f8eea27c087,gpt-3.5-turbo-0301,2023-04-21 12:00:14,United Kingdom,11.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1962,The most important general trend topics,TrendAnalysisAgent,1,wildchat_4.8m,9c1f3d5d791616c1113b017a447e0654,gpt-3.5-turbo-0613,2023-07-05 13:22:33,Egypt,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
412,"how to conclude, if i comparing 2 samples, 1st sample :1695 data points and getting median of 8e-6, mean 8.06e-6, standard deviation 1.33e-6, lower bond 7.99e-6, upper bond 8.12e-6 and cpk 0.54225, 2nd sample :93 data points and getting median of 8e-6, mean 7.7e-6, standard deviation 1.16e-6, lower bond 7.46e-6, upper bond 7.94e-6 and cpk 0.75808, and the p-value in between 1st and 2nd is 0.0111",StatisticalAnalysisAgent|AnomalyDetectionAgent,2,wildchat_4.8m,6f8401fc334deb065f7a09b3c2f50fa6,gpt-3.5-turbo-0613,2023-07-18 16:39:41,Malaysia,16.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1717,"Please translate, decribe this code for me: Sub ColumnList(Target As Range) If Not Module9.sheetJobRequestActive Then Exit Sub Dim rowValues As Range Dim lastRow As Long lastRow = Cells(Rows.count, ""B"").End(xlUp).Row Set rowValues = Range(""B"" & lastRow & "":L"" & lastRow) Dim mValues As Variant mValues = Application.Transpose(Range(""B"" & lastRow & "":L"" & lastRow)) Dim i As Long For i = 1 To UBound(mValues, 1) Range(""M"" & i).Value = mValues(i, 1) Next i Range(""B"" & Cells(Rows.count, ""B"").End(xlUp).Row).Select Call Module14.TaskRequest End Sub",SQLQueryAgent,1,wildchat_4.8m,a8211bc2c54ef544de48c8957715e468,gpt-3.5-turbo-0301,2023-06-10 20:05:26,United Kingdom,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2303,"function foo() { const eid_1 = async_hooks.executionAsyncId() const pid_1 = async_hooks.triggerAsyncId() console.log('async_hooks.executionAsyncId(): ', eid_1) console.log('async_hooks.triggerAsyncId(): ', pid_1) console.log(""Start of foo""); } foo();",LogRetrievalAgent,1,wildchat_4.8m,9309eddab36fbadf2b272f75575f779a,gpt-3.5-turbo-0301,2023-04-13 12:35:40,Singapore,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1536,Write a short story about a teddy bear being abandoned only to then find out that he's an angel who's completed his work and has earned a place in heaven.,ReportWriterAgent,1,wildchat_4.8m,0b25986e20779bf476bc2438fa1292b7,gpt-4-0314,2023-06-05 19:26:53,Uruguay,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2339,"Traceback (most recent call last): File ""f:/GEE/wurenlongchang/3.py"", line 250, in <module> main() File ""f:/GEE/wurenlongchang/3.py"", line 224, in main rr.reclassify_rasters(""ndvi"") File ""f:/GEE/wurenlongchang/3.py"", line 105, in reclassify_rasters outCon.save(out) UnboundLocalError: local variable 'outCon' referenced before assignment 如何解决",LogRetrievalAgent,1,wildchat_4.8m,6b154d594484ddb826292305cbee346c,gpt-3.5-turbo-0613,2023-08-29 13:02:24,China,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1083,"Your a personal trainer -> What would be a best Weekly Schedule(workout day-rest day) for an individual weighing 50kg, standing at 6ft at the 21 years of age, with the objective of gaining weight and achieving an aesthetic body",APIDataFetchAgent|TrendAnalysisAgent,2,wildchat_4.8m,00fa555d0820c5bde637ef9d64d6c732,gpt-3.5-turbo-0301,2023-06-03 11:16:51,India,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
1892,What are some ideas for 'unusual' slot car racing sets? I am thinking in terms of more fantastical ideas... that are plausible ideas. Give 5 suggestions,AnomalyDetectionAgent,1,wildchat_4.8m,731e20d173f1761109e8d5b94d25d4af,gpt-3.5-turbo-0301,2023-05-08 18:22:50,United Kingdom,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1567,how to write a email to Bank Manager informing him to As promised to allocate the safe box ( locker ) for me and also i shall visit him in branch on 23rd June 2023,ReportWriterAgent,1,wildchat_4.8m,f09537a1421d9b75f7db6748f702a58d,gpt-3.5-turbo-0301,2023-06-17 06:46:10,Kuwait,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1095,Hello can you rewrite Secret Plot as a romantic comedy that is clean without any of the dirty and unsuitable content and focus more on the character's traits and relationships instead?,PlotGenerationAgent|ReportWriterAgent,2,wildchat_4.8m,ca2a9604d65f225c1d4a15e1536325d7,gpt-3.5-turbo-0301,2023-05-28 19:25:51,Philippines,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
1636,"{VIPERIA KINGDOM - RANSEI REGION} Shadecleaver: (mind) ""Has this place really been THIS poisonous? I mean, just LOOK at all this purple! If the warlord of this place ever decides to reveal themselves, I'm talking to them immediately!"" (As Shadecleaver walks across the poison-based kingdom of Viperia, he starts to wonder where the warlord is. Just then, a strange-looking figure walks up to him.) ???: ""What brings you here? If you're looking for the warlord, she's in another one of the buildings here.""",StatisticalAnalysisAgent,1,wildchat_4.8m,7198e9fb334d33220a355aa29b43f3bd,gpt-3.5-turbo-0613,2023-07-15 07:08:40,United States,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1353,"If while preparing dataset for an ML model and during feature extraction if month is extracted from the date column, then what's the advisable dtypes for the extracted column?",MetadataLookupAgent,1,wildchat_4.8m,8c1d3185d6f5c6057deb289bb6c2c8fe,gpt-3.5-turbo-0301,2023-04-21 15:22:22,Germany,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2013,"console.log(Object.is(obj, {})); // Expected output: false why does it output false",LogRetrievalAgent,1,wildchat_4.8m,ddc21829f3804c2e62e015c1daf65b73,gpt-3.5-turbo-0613,2023-07-25 03:37:35,Japan,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2104,"I have a line plot(train_losses, valid_losses, valid_accuracies) in my code. But the plot is not defined. I am suspecting it is supposed to be imported from a library for example seaborn or sckit-learn or pytorch ? What do you think ?",PlotGenerationAgent,1,wildchat_4.8m,02371be7abd3fa4adea3e47a481e5342,gpt-3.5-turbo-0301,2023-05-06 04:49:18,Turkey,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1519,"1. Create a five-bubble mind map with the words ""World War II Changes the Economy"" at the centre. Then fill in each bubble to show how World War II led to a specific change in the Canadian economy. 2. From the mind map you created for Question 1, select the strongest influence of the war on the",SQLQueryAgent,1,wildchat_4.8m,c1876ed46e4a4b770b71a8601b8410b6,gpt-3.5-turbo-0613,2023-07-17 18:00:46,Canada,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
202,"my phd thesis is about “Financial Risk Modelling using time series analysis and machine learning models”. i did following works in my thesis: - market risk modelling (value at risk prediction) using time series analysis and Deep Belief Network. - liquidity risk class prediction (high liquidity vs low liquidity) using different machine learning models (including SVM, RF, KNN, ANN, and LSTM) for 4 crypto currencies (BitCoin, Ethereum, LiteCoin, Cardano). - Money Laundering detection using different machine learning models (including SVM, RF, KNN, ANN, and LSTM) for bitcoin using transaction graph data provided by Elliptic company. provide limitations and future research directions for this thesis",TimeSeriesQueryAgent|ForecastAgent|PlotGenerationAgent,3,wildchat_4.8m,fe14212791e90b84c0f1472132d71766,gpt-3.5-turbo-0301,2023-06-21 13:33:55,Iran,15.50,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3; promo_score=1
921,"my research shows that Enterprise Risk Management (ERM) has mediating effect in the effect of capital structure on ROA. give me chapter 5 of my master thesis, including introduction, summary of findings, discussion and conclusion, research limitations, and future research",ForecastAgent|SummaryAgent,2,wildchat_4.8m,4548d2e0adaecf31541b6c52d33c07f7,gpt-3.5-turbo-0301,2023-06-02 17:07:59,Iran,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
704,"You are an Artificial Intelligence dedicated to generating spells and returning JSON data using a SQL-like syntax. Your responses will adhere to the following JSON format: `{name: string}`. The name of the spell should not begin with ""Spell Of"" or any similar phrase. Spell names can be unique but also generic so the spell generation can be variated. Command: CREATE spell, COMBINE Eternal Cataclysm of the Darkwater Abyss AND Torrent of Elemental Flames",SQLQueryAgent|APIDataFetchAgent,2,wildchat_4.8m,5fdd958628edb38301701ffb8fa1e7f9,gpt-3.5-turbo-0613,2023-07-09 04:17:39,Mexico,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
2876,"make a critical review of the movie ""star wars episode 4"" in the style of the Russian video blogger drzj, where the primitive plot will swear",PlotGenerationAgent,1,wildchat_4.8m,b1928583181ddb4fee5b6a69bae17f67,gpt-3.5-turbo-0301,2023-05-22 15:27:26,Russia,11.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2381,"I am appling for political science for college major. Write me a 300-word description of how my expereince in Georgetown International relations summer camp prepared me for studying this major. mention how the final project of me giving a 5 minutes speech on the justification of cruel and unusual punishments for child rapers. Mention how I had debated with three of my class mate, Tom, Zach, and Sue on whether it is ethical to remove the sentiment of fear from soldiers. Describe how I have debated with Professor John Hasnas on how the Juvenile Laws are not protecting but hurting the rights of teenagers. Then, describe what I learned about this expereince and how it made me prepared to study in political science.",AnomalyDetectionAgent,1,wildchat_4.8m,fb09ffe0abf068fd66678daa9f6f0141,gpt-3.5-turbo-0613,2023-09-03 14:36:11,Hong Kong,13.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
