prompt_id,prompt,gold_agents,gold_agent_count,source,source_record_id,source_model,source_timestamp,source_country,quality_score,label_source,status,notes,semantic_group_id,semantic_split
2440,"Assume a call option on a particular stock whose current market price is $ has a strike price of $100 with an expiry being one year. There are 2 traders, Tom and Jerry who both agree that the stock can either go up to $110 or fall to $90 in one year. They both agree on expected price levels in one year but disagree on the probability of the up and down movements. Tom believes that the probability of the stock going to $100 is 60% while Jerry believes it to be 40%. Based on the above, who would be willing to pay more for the call option and advise on what other advantages he will have over the trader paying less for the call option.",StatisticalAnalysisAgent,1,wildchat_4.8m,8812774ea07f7783a89154e89533da90,gpt-3.5-turbo-0613,2023-08-03 04:48:21,Kenya,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2162,train
411,Modify the text and re-write: Statistical analyses were carried out by one-way ANOVA using Graphpad prism software version 7. p-values < 0.05 were considered to indicate statistical significance and are denoted with an asterisk (*). All experiments were conducted in triplicate and the results are expressed as the mean ± standard deviation (SD) of the three independent experiments.,StatisticalAnalysisAgent|AnomalyDetectionAgent,2,wildchat_4.8m,fe6fe4dae471a5acf7e989cc94800192,gpt-3.5-turbo-0613,2023-08-21 15:29:32,Sri Lanka,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2163,train
2423,"What does Accenture mean by ""Sustainability will be the new digital?"" Digital platforms will be phased out in favor of more traditional business solutions. Sustainability will help all areas within Accenture to create and implement new regulations. Accenture will need to replace all of its current technologies to be truly compliant. Sustainability will be a part of all of our work and drive new value and growth for our clients.",StatisticalAnalysisAgent,1,wildchat_4.8m,cede31529db80e9b96fe4d55bb4db5aa,gpt-3.5-turbo-0301,2023-05-04 12:30:31,Mauritius,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,234,train
2017,Theoreticaly based on currend trend projections what might the 7th milenium be like,TrendAnalysisAgent,1,wildchat_4.8m,a4927e91cd5f21bc32a8d4e556f8c38e,gpt-3.5-turbo-0613,2023-07-02 04:16:59,Australia,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2165,train
340,"how do you calculate the test statistic from level of significance, sample size, sample mean, and standard deviation?",StatisticalAnalysisAgent|AnomalyDetectionAgent,2,wildchat_4.8m,ccfc27e38127e55f5a275406c702403e,gpt-3.5-turbo-0301,2023-05-15 22:55:59,United States,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2166,train
18,"In an oncology clinical trial, how to predict additional survival time in addition to current time already observed for remaining patients who have been observed for some time and still alive based on data observed up to date? Taking into below considerations of baseline characteristics of the patients who are still alive, like age and gender, and the death hazard varies over time, so piecewise hazard by time interval should be used. I want an avarage of additional time weighted by the probalibity of a tiime. Please provide the R software code with explanation step by step.",TrendAnalysisAgent|ForecastAgent|PlotGenerationAgent,3,wildchat_4.8m,291ae6c6c764efd7617aa0b2c4664c70,gpt-3.5-turbo-0301,2023-04-23 15:31:31,China,19.0,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0,1078,train
343,Write the analysis of 50 students who took a test which was marked out of 10 marks and mean is 7.3 and the standard deviation is 5.86,StatisticalAnalysisAgent|AnomalyDetectionAgent,2,wildchat_4.8m,7504d2bf8cb015dc3ebe8003080fa2b9,gpt-3.5-turbo-0613,2023-08-26 14:42:10,Ghana,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,390,train
21,"I want to create an API using laravel which will do the below jobs, this API will take everything from request and save all its body and also the response body as a document to mongodb collection. this API will also log that request and its response to a file. it would be perfect if we make a file everyday and compress it to a gz file to store all these request daily.",APIDataFetchAgent|LogRetrievalAgent|TrendAnalysisAgent,3,wildchat_4.8m,85862012d3814b6a8de48e9904e084c0,gpt-4-0314,2023-05-20 12:57:49,France,18.5,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3; promo_score=1,2132,train
589,"You are an Artificial Intelligence dedicated to generating spells and returning JSON data using a SQL-like syntax. Your responses will adhere to the following JSON format: `{name: string}`. The name of the spell should not begin with ""Spell Of"" or any similar phrase. Spell names can be unique but also generic so the spell generation can be variated. Command: CREATE spell, COMBINE Aqua Breeze AND Water",SQLQueryAgent|APIDataFetchAgent,2,wildchat_4.8m,1fb0da5a3245b91978f4ff6fa4ffacb6,gpt-3.5-turbo-0613,2023-07-09 04:11:01,Mexico,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,28,train
2063,Your task is to create a BASIC program that will generate some simple poetry. Keep in mind that it should be able to expand and become complex over time.,TrendAnalysisAgent,1,wildchat_4.8m,5f4398864f372769d4218146166389ba,gpt-3.5-turbo-0301,2023-04-20 19:26:01,Sweden,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2167,train
641,"You are an Artificial Intelligence dedicated to generating spells and returning JSON data using a SQL-like syntax. Your responses will adhere to the following JSON format: `{name: string}`. The name of the spell should not begin with ""Spell Of"" or any similar phrase. Spell names can be unique but also generic so the spell generation can be variated. Command: CREATE spell, COMBINE Blazing Eternity AND Blazing Eternity",SQLQueryAgent|APIDataFetchAgent,2,wildchat_4.8m,0f96b244a6636574a6d3cfdfaf6c7f53,gpt-3.5-turbo-0613,2023-07-09 03:56:43,Mexico,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,28,train
2125,"Edit the Text. All references in the text should be in their place. ""Figures 5, 6, and 7 illustrate the reliability diagrams for local and semi-local probabilistic forecasts of 24-hour accumulated precipitation over lead times of 24 hours, 48 hours, and 72 hours. The forecasts are estimated using the democratic voting (raw ensemble forecast), BMA, EMOS-CSG, and EMOS-GEV methods . Various thresholds of 0.1, 2.5, 5, 10, 15, and 25 mm are utilized for the assessment.""",ForecastAgent,1,wildchat_4.8m,e7bdac3ee262239dffd78b99be451cf0,gpt-3.5-turbo-0301,2023-05-18 12:37:38,Iran,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2168,train
406,"A raft is made of 10 logs lashed together. Each is 40 cm in diameter and has a length of 6.1 m .How many people can the raft hold before they start getting their feet wet, assuming the average person has a mass of 66 kg ? Do not neglect the weight of the logs. Assume the specific gravity of wood is 0.60. Express your answer using two significant figures.",LogRetrievalAgent|StatisticalAnalysisAgent,2,wildchat_4.8m,e52a55777eae7aab01e97fee99960561,gpt-4-0314,2023-04-22 01:45:23,United States,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2169,train
2644,make a summary of apple annual report in 2010?,SummaryAgent,1,wildchat_4.8m,481bede8f9d2eb1278a06c13ee9621d5,gpt-3.5-turbo-0301,2023-05-28 06:23:34,United States,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2170,train
1621,"In sheet Providers, Column C contails Text Names for companies. Colum D of the same row is the Name of the Sheet that holds the companies information. When I click on a sheet name in Column D, it opens up the associated companies sheet. I would like the associated companies sheet, to identify the cell in Column D of Sheet Providers that I last clicked on and copy the value of Column C of the same row into the next available empty cell in column A of the companies sheet and also copy from the same row in Sheet Providers the value in Column B into Column D of the same row where it pasted the value into Column A.",MetadataLookupAgent,1,wildchat_4.8m,7cd6b6d008da4d4bdaf15fb575cf691a,gpt-3.5-turbo-0301,2023-04-30 10:35:34,United Kingdom,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2171,train
2963,can you predict the next thing in the following sequence showing your reasoning it is the novels that was put in an exam from 2010 to 2022 and depending on this data I want you to predict the novel that will be chosen for 2023: 2010: Dernier jour d'un condamné 2011: Antigone 2012: Dernier jour d'un condamné 2013: Antigone 2014: Dernier jour d'un condamné 2015: Boîte à merveilles 2016: Dernier jour d'un condamné 2017: Boîte à merveilles 2018: Boîte à merveilles 2019: Dernier jour d'un condamné 2020: Dernier jour d'un condamné/Antigone/Boîte à merveilles (special case because of the coronavirus) 2021: Boîte à merveilles 2022: Dernier jour d'un condamné,ForecastAgent,1,wildchat_4.8m,8b685794d1473ed0ee32a6ac4eec1406,gpt-4-0314,2023-04-11 23:35:12,Morocco,11.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2172,train
667,"Buffy and Spike are dating. They are wondering what they should get Dawn for her 18th birthday. Buffy eventually comes up with and idea, to allow Dawn to have sex with Spike whenever and however she wants. Buffy manages to convince Spike to agree. When Buffy and Spike propose the idea to Dawn (on her birthday) she’s surprised. A week passes by and Dawn hasn’t asked Spike for anything, not believing they were being serious. Buffy and Spike are in the living room, Dawn asks is a bit shy and nervous, but asks Spike if they could do it. (Write a 5000 word story based on this prompt. Include character dialogue. Write from Dawn’s POV. Describe the what Spike and Dawn do in detail).",AnomalyDetectionAgent|ReportWriterAgent,2,wildchat_4.8m,a7cd5b96e65d60c3685ddc0d4007c827,gpt-3.5-turbo-0301,2023-06-15 13:08:02,United Kingdom,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,7,train
2278,"Dan enjoyed working at the cafe, with its cool and relaxed vibe. He got into the habit of letting Eileen hypnotize him before every shift, and he found it really beneficial even in his life outside work. Over time he became very conditioned, and it only took a mere word or finger snap from Eileen to drop him deep. One day, his friend Victoria popped in to say hello, the first time she'd been in the Barefoot Cafe. As they spoke to each other at the counter, Eileen noticed they knew each other and walked over to them (Dan's going to be embarrassed)",TrendAnalysisAgent,1,wildchat_4.8m,f2be34b64e861d013b7da2acf35171a0,gpt-3.5-turbo-0301,2023-05-02 17:02:52,United Kingdom,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,246,train
1943,Do you know about a chart library called vico by patrykandpatrick?,PlotGenerationAgent,1,wildchat_4.8m,a2de368674d1377c9f82e7a3e9eda55f,gpt-4-0314,2023-04-10 08:02:22,United States,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2174,train
674,"tafsiri kiswahili You’re lost in thought and when you come back to reality, it’s 1:11pm. When you’re driving home from work later, you’re stuck behind a car with 111 on its license plate. Why are you seeing this angel number over and over? Angel number 111 is a powerful and wonderful number to see, and it foretells positive changes happening in your near future. In this article, we’ll walk you through what 111 means spiritually and romantically, plus show you what to do when you come across it. Keep scrolling to find out what 111 could mean for you!",StatisticalAnalysisAgent|ForecastAgent,2,wildchat_4.8m,095f1ad49f47bf0faa357c3b43e15149,gpt-3.5-turbo-0301,2023-05-31 09:36:33,Tanzania,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,2175,train
2846,One of my teachers sometimes observe me out of the window.it’s strange because he is accustomed to watch other students aside them.I am a top student.why,TimeSeriesQueryAgent,1,wildchat_4.8m,b36d27a533ffc32b202a4d40f0c50474,gpt-3.5-turbo-0301,2023-05-07 17:31:46,Hong Kong,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,2176,train
801,"почему не работает этот код: export const remove = async (req, res) => { try { console.log(1); const projectName = req.params.name; ProjectModel.findOneAndDelete({ name: projectName }, (err, doc) => { if (err) { return res.status(500).json({ error: true, message: 'Failed to delete the project' }); } if (!doc) { return res.status(404).json({ error: true, message: 'Project not found' }); } res.json({ success: true }) }); } catch (err) { console.log(err); res.status(500).json({ error: true, message: 'Failed to delete the project' }) } };",APIDataFetchAgent|LogRetrievalAgent,2,wildchat_4.8m,4f158d358f1a8593293a0721a51ac433,gpt-3.5-turbo-0613,2023-08-08 01:36:08,Russia,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,2178,train
875,"Column G is my Service Duration. Column H is my Next due service date. Column I is my Last Service date. Column J is the service description. Column K is the Contractor in charge of the service. Related Data is arranged in the same Row from G to K. I need a VBA code that on the click of a form button, will search Sheet ""Service Schedules"" column H for dates that are before and within the next 30 days of today and copy this information Row G to K to a new created sheet giving the sheet the name 30days in the same row format and to include at the top Row1 the header in Row1 of the new sheet.",MetadataLookupAgent|ForecastAgent,2,wildchat_4.8m,da45c334f3d2c53cb70c2c4b3d6d1182,gpt-3.5-turbo-0301,2023-05-09 08:50:52,United Kingdom,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,2179,train
867,"can you write a historical overview of the formose reaction, summarizing major breakthroughs?",TrendAnalysisAgent|SummaryAgent,2,wildchat_4.8m,aec30681acb56c4c754cd8ee13eb5cc5,gpt-3.5-turbo-0301,2023-06-22 10:07:29,Netherlands,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,2180,train
